Country,Hub score
Bulgaria,0.0012336741717445482
Serbia  Republic of,0.001167031293858764
Sri Lanka,0.0011568829428962217
Costa Rica,0.0010896225317777906
Guatemala,0.0008604143765397631
Bangladesh,0.0008429804894436826
El Salvador,0.0008298229111581802
Kenya,0.000821805461744896
Cote d'Ivoire,0.0008002193674229489
Mozambique,0.0007994044378863119
Mongolia,0.0007667322934102845
Trinidad and Tobago,0.0007540182312715533
Oman,0.0007162778018515321
Lithuania,0.0007071377105782516
Honduras,0.0006619319830043618
Liechtenstein,0.0005894913812996265
Tunisia,0.0005514678006146911
Latvia,0.0005251528468481283
Iraq,0.0004907369024748668
Paraguay,0.0004748151048296571
Zambia,0.0004407847992464069
Azerbaijan  Republic of,0.00042562104478057426
Papua New Guinea,0.00042408035299263314
Algeria,0.000400829592504871
Georgia,0.0003975134605803505
Congo  Republic of,0.00039695100341171567
Aruba,0.000372868166284887
Estonia,0.0003512521292147456
Tanzania,0.0003361459159299916
Gabon,0.00032725993052617233
Bolivia,0.0002730601676740446
Jamaica,0.00027167411929227
Senegal,0.0002619528945415406
Macedonia  FYR,0.0002287920490796026
Iran  Islamic Republic of,0.0002260066894634366
Albania,0.00020484465634947708
Armenia  Republic of,0.0001871554783328393
French Territories: New Caledonia,0.0001858451247731023
Cambodia,0.0001828582937428841
Cameroon,0.0001821729312316031
Belarus,0.00017463600387118488
Namibia,0.00013088726429408612
Botswana,0.0001256318121302632
Nicaragua,0.00012079092585507376
Belize,0.00012065451199445871
Anguilla,0.00012052763408767192
Ethiopia,0.00011287150290577037
Kyrgyz Republic,0.00010693141694029655
Seychelles,0.00010369475239622974
Uganda,9.706811885908006e-05
Timor-Leste  Dem. Rep. of,9.531200321670477e-05
Libya,9.049663564010488e-05
Bosnia and Herzegovina,8.677285175974255e-05
US Virgin Islands,8.639319147123257e-05
Congo  Democratic Republic of,8.198954770295705e-05
Samoa,7.597834537985374e-05
French Territories: French Polynesia,7.185141518825961e-05
Burkina Faso,7.108107580081532e-05
Turks and Caicos Islands,6.813804921805658e-05
Myanmar,6.640450328171507e-05
Brunei Darussalam,6.567334972361674e-05
Uzbekistan,6.457803212198273e-05
Mali,5.96501505761214e-05
Montenegro,5.880189230893461e-05
Zimbabwe,5.821412766161678e-05
Mauritania,5.746881202021378e-05
Suriname,5.544973372850244e-05
Monaco,5.421538159404299e-05
Niger,5.3052149728308195e-05
Andorra,5.230420234645012e-05
Antigua and Barbuda,5.1090890093142055e-05
Togo,4.735769654536545e-05
Cuba,4.382528911016437e-05
Moldova,3.849326717257236e-05
Chad,3.836382955332286e-05
Madagascar,3.800953088769489e-05
Sierra Leone,3.676206543350341e-05
Lao People's Democratic Republic,3.49869326775784e-05
Swaziland,3.446708647927091e-05
Rwanda,3.4262270641670436e-05
Burundi,3.337940994388818e-05
St. Vincent and the Grenadines,3.083709971838563e-05
West Bank and Gaza,2.2583181150910245e-05
Syrian Arab Republic,2.1493289484102334e-05
Yemen  Republic of,2.0538627446260685e-05
Cabo Verde,2.013320436870923e-05
Malawi,1.9261105969358665e-05
Greenland,1.5876683249902936e-05
Central African Republic,1.5479802692599904e-05
Benin,1.3836061997516825e-05
Sudan,1.2882245891198073e-05
St. Lucia,1.2321849354878382e-05
Guinea,1.1822696985291217e-05
San Marino,9.681944104760898e-06
Fiji,9.578820505891883e-06
Tajikistan,9.084915554966527e-06
Equatorial Guinea,9.002308485658748e-06
Kosovo  Republic of,8.84383883066709e-06
Vatican,8.523289639211191e-06
Solomon Islands,7.932210385753186e-06
Maldives,6.655497010348984e-06
Haiti,6.2899562331158325e-06
Gambia  The,6.098717107685063e-06
Nepal,6.024601041979207e-06
Grenada,5.9125723923268935e-06
Guyana,5.891510595445518e-06
Dominica,5.524531288400587e-06
US Pacific Islands,4.756852192094406e-06
Sao Tome and Principe,3.3961947989714186e-06
Sint Maarten,2.3194836240918547e-06
Djibouti,2.2344770878415357e-06
Korea  Democratic People's Rep. of,2.178924851855493e-06
Vanuatu,2.0709896934293834e-06
Curacao & St. Maarten,1.9727236718321296e-06
Lesotho,1.6538525293014012e-06
Cook Islands,1.3716673997145586e-06
St. Kitts and Nevis,1.135158202460646e-06
Bhutan,1.0505928833191758e-06
Afghanistan  Islamic Republic of,9.119566474354121e-07
American Samoa,1.1714967321974167e-07
Tonga,1.0360656054625645e-07
British Indian Ocean Territory,6.03482606728341e-08
Guinea-Bissau,5.974903645100727e-08
Netherlands Antilles,7.845216392764531e-20
