Country,Hub score
Samoa,0.0007494432735694868
Serbia  Republic of,0.0007078122210253588
Botswana,0.0006590136144590858
Belize,0.0006551904226277536
Romania,0.0006512864409192451
Ghana,0.0006362055326475637
Pakistan,0.0006225178414471006
Estonia,0.0006094202555178229
Tanzania,0.0005914472432455041
Cambodia,0.0005503621024055976
Algeria,0.0005447893718899079
El Salvador,0.0005315992524228576
St. Kitts and Nevis,0.0004988519670086392
Andorra,0.0004926889832958426
Tunisia,0.0004815134435756496
Afghanistan  Islamic Republic of,0.0004778267886188046
Monaco,0.0004657107012628696
Lithuania,0.00045672128446221213
Haiti,0.0004200674935366786
Uganda,0.0004038000477217334
Cook Islands,0.0003855516595851752
Nepal,0.00037413531352915993
Mozambique,0.00036900265907997446
Paraguay,0.0003473928686596384
Iran  Islamic Republic of,0.0003393241309753581
Seychelles,0.0003364158558070122
Jamaica,0.00032971299504555286
Sri Lanka,0.00028654986271641175
Nicaragua,0.0002763540840484841
Georgia,0.00027635315984634126
Belarus,0.00024148457007621234
Aruba,0.00023372152802015846
Zambia,0.00020323017177609722
Yemen  Republic of,0.00018736680258606955
Uzbekistan,0.00017562205592825626
Gabon,0.00017344655889418463
Cote d'Ivoire,0.0001614079054185895
Albania,0.00015569035198128773
American Samoa,0.00014841851875195455
Ethiopia,0.0001459706667332541
Moldova,0.0001453892865888001
Lao People's Democratic Republic,0.0001450047961247039
St. Lucia,0.00014121338690251887
Namibia,0.00014088998580708543
US Virgin Islands,0.0001332469647811662
Cameroon,0.00013059249819562133
Armenia  Republic of,0.0001289117822431664
Macedonia  FYR,0.00012538133431062179
Suriname,0.0001142681529483016
Madagascar,0.00010580842171604022
St. Vincent and the Grenadines,0.0001038510725730227
Kosovo  Republic of,9.602844083858399e-05
Swaziland,9.289630522908827e-05
French Territories: New Caledonia,8.921053623802537e-05
Kyrgyz Republic,8.584218501487344e-05
Congo  Democratic Republic of,8.234171443460951e-05
Cuba,8.132240384303023e-05
Guyana,7.756022237626493e-05
Senegal,7.588577638723382e-05
French Territories: French Polynesia,7.406959503912794e-05
Syrian Arab Republic,6.289655831567749e-05
Congo  Republic of,6.05159883019784e-05
Turks and Caicos Islands,6.0279777520020356e-05
Zimbabwe,5.602122630607368e-05
Cabo Verde,5.451407098825707e-05
Mauritania,5.0469099630129234e-05
West Bank and Gaza,4.755725511763084e-05
Djibouti,4.654841208675603e-05
Turkmenistan,4.591792614511057e-05
San Marino,4.514866411301296e-05
Rwanda,4.483891600584345e-05
Antigua and Barbuda,4.4264727842067095e-05
Lesotho,3.985704011672369e-05
Malawi,3.6985883626684076e-05
Sierra Leone,2.8858837281024305e-05
Vatican,2.665840588310594e-05
Dominica,2.655659008929693e-05
Bosnia and Herzegovina,2.6463979452929786e-05
Mongolia,2.582129240620429e-05
Papua New Guinea,2.295772199914888e-05
Montenegro,2.287361326204931e-05
Timor-Leste  Dem. Rep. of,2.224812400414555e-05
Sudan,2.0993784285136e-05
Mali,1.957536096839158e-05
Fiji,1.8702800662719283e-05
Vanuatu,1.681036481152468e-05
Guinea,1.6412652136573e-05
Burkina Faso,1.4016288403278658e-05
Benin,1.3923394929720583e-05
Gambia  The,1.3223740150083843e-05
Togo,1.284569987584113e-05
Myanmar,1.2710512042077279e-05
Bhutan,1.2296443109487137e-05
Grenada,1.201375012983456e-05
Equatorial Guinea,1.1828947552755651e-05
Solomon Islands,1.1163613565623892e-05
US Pacific Islands,8.800756588138865e-06
Chad,8.502935113254424e-06
Tajikistan,7.92930267100161e-06
Niger,7.500521033470882e-06
Maldives,6.308276021174673e-06
Burundi,5.034464463133468e-06
British Indian Ocean Territory,3.198362436374906e-06
Greenland,2.7115310074246906e-06
Central African Republic,2.4313256957968052e-06
Tonga,2.1044275927379455e-06
Guinea-Bissau,1.4118584432257903e-06
Puerto Rico,1.3301212241113697e-06
Korea  Democratic People's Rep. of,9.618664891824805e-07
Sao Tome and Principe,8.070929890623811e-07
Netherlands Antilles,0.0
Sint Maarten,0.0
Curacao,0.0
