time step, layer, countries that become infected 
10,4,Marshall Islands  Republic of
10,4,Portugal
10,4,US Pacific Islands
11,0,Sao Tome and Principe
11,1,Sao Tome and Principe
11,2,Switzerland
11,4,Cabo Verde
11,4,Sao Tome and Principe
12,4,Vatican
13,0,Turkmenistan
13,1,Turkmenistan
13,3,Burundi
13,3,Turkmenistan
13,4,Burundi
13,4,Turkmenistan
