time step, layer, countries that become infected 
14,4,Tunisia
14,4,US Pacific Islands
15,0,Finland
15,0,Portugal
15,1,Finland
15,1,Portugal
15,2,Bhutan
15,2,Lithuania
15,2,Montenegro
15,3,Finland
15,3,Portugal
15,4,Bhutan
15,4,Burundi
15,4,Djibouti
15,4,Finland
15,4,Lithuania
15,4,Marshall Islands  Republic of
15,4,Turkmenistan
16,0,Vatican
16,1,Germany
16,2,Bulgaria
16,2,Germany
16,3,Bulgaria
16,3,Germany
16,4,Bulgaria
17,0,Cabo Verde
17,1,Cabo Verde
