time step, layer, countries that become infected 
3,1,Austria
3,1,Bahrain  Kingdom of
3,1,Chile
3,1,China  P.R.: Macao
3,1,Cyprus
3,1,Ecuador
3,1,Finland
3,1,French Territories: New Caledonia
3,1,Kosovo  Republic of
3,1,Madagascar
3,1,Mexico
3,1,Thailand
3,2,Cyprus
3,2,Indonesia
3,2,Ireland
3,2,Mexico
3,2,Portugal
3,2,Thailand
3,2,Tonga
3,3,Cyprus
3,3,Dominica
3,3,Indonesia
3,3,Ireland
3,3,Mexico
3,3,Portugal
3,3,St. Kitts and Nevis
3,3,Sudan
3,3,Thailand
3,3,Virgin Islands  British
3,4,Algeria
3,4,Armenia  Republic of
3,4,Bahrain  Kingdom of
3,4,Benin
3,4,Burkina Faso
3,4,China  P.R.: Macao
3,4,Congo  Republic of
3,4,Cyprus
3,4,Estonia
3,4,French Territories: New Caledonia
3,4,Ireland
3,4,Lao People's Democratic Republic
3,4,Maldives
3,4,Mexico
3,4,Morocco
3,4,Norway
3,4,Rwanda
3,4,Singapore
3,4,Sudan
3,4,Syrian Arab Republic
3,4,Thailand
3,4,Turkmenistan
3,4,Vatican
3,4,Zimbabwe
4,0,Anguilla
4,0,Liberia
4,0,US Virgin Islands
4,1,Anguilla
4,1,British Indian Ocean Territory
4,1,Cabo Verde
4,1,Cuba
4,1,Haiti
4,1,Korea  Democratic People's Rep. of
4,1,Nicaragua
4,3,Anguilla
4,3,Monaco
4,3,US Virgin Islands
4,4,Bhutan
4,4,Cabo Verde
4,4,Colombia
4,4,Cuba
4,4,Korea  Democratic People's Rep. of
4,4,Liberia
4,4,Nepal
4,4,Nicaragua
4,4,Samoa
5,0,Antigua and Barbuda
5,1,Jamaica
5,2,Greenland
5,2,Jamaica
5,2,Puerto Rico
5,2,Serbia  Republic of
5,4,Greenland
5,4,Jamaica
5,4,Serbia  Republic of
6,2,Cook Islands
