time step, layer, countries that become infected 
6,4,Cameroon
6,4,Central African Republic
6,4,Congo  Republic of
6,4,Cuba
6,4,Denmark
6,4,Equatorial Guinea
6,4,Ethiopia
6,4,Guinea
6,4,Mali
6,4,Niger
6,4,Portugal
6,4,Senegal
6,4,Slovenia
6,4,Spain
6,4,Suriname
6,4,Tunisia
6,4,Vatican
7,0,Anguilla
7,0,Bahamas  The
7,0,Cambodia
7,0,Cayman Islands
7,0,Korea  Democratic People's Rep. of
7,0,St. Kitts and Nevis
7,1,Angola
7,1,Aruba
7,1,Brazil
7,1,Cambodia
7,1,Chad
7,1,El Salvador
7,1,Korea  Democratic People's Rep. of
7,1,Panama
7,1,Samoa
7,1,Timor-Leste  Dem. Rep. of
7,2,US Virgin Islands
7,3,Anguilla
7,3,Cambodia
7,3,St. Kitts and Nevis
7,3,US Virgin Islands
7,4,Angola
7,4,Bahamas  The
7,4,Brazil
7,4,Cambodia
7,4,Cayman Islands
7,4,Curacao & St. Maarten
7,4,Guyana
7,4,Jamaica
7,4,Lao People's Democratic Republic
7,4,Nepal
7,4,Nicaragua
7,4,Samoa
7,4,Tonga
8,0,Colombia
8,0,Philippines
8,1,Colombia
8,2,Philippines
8,3,Colombia
8,3,Philippines
8,4,Bhutan
8,4,China  P.R.: Macao
8,4,Djibouti
9,0,Antigua and Barbuda
9,0,Grenada
9,3,Burundi
10,2,Puerto Rico
13,2,Cook Islands
