time step, layer, countries that become infected 
5,1,Barbados
5,1,China  P.R.: Macao
5,1,Cote d'Ivoire
5,1,El Salvador
5,1,Israel
5,1,Nepal
5,1,Philippines
5,1,Solomon Islands
5,1,Thailand
5,2,Antigua and Barbuda
5,2,Barbados
5,2,Belize
5,2,Cambodia
5,2,Cote d'Ivoire
5,2,Israel
5,2,Samoa
5,2,Thailand
5,2,Tonga
5,2,US Virgin Islands
5,2,Uruguay
5,2,Virgin Islands  British
5,3,Thailand
5,4,Aruba
5,4,Barbados
5,4,Bhutan
5,4,Burundi
5,4,China  P.R.: Hong Kong
5,4,Colombia
5,4,Cote d'Ivoire
5,4,El Salvador
5,4,Israel
5,4,Korea  Democratic People's Rep. of
5,4,Lao People's Democratic Republic
5,4,Morocco
5,4,Niger
5,4,Philippines
5,4,Sao Tome and Principe
5,4,Solomon Islands
5,4,Suriname
5,4,Thailand
5,4,Tonga
5,4,Uruguay
5,4,Vietnam
6,0,Anguilla
6,0,Brazil
6,0,Seychelles
6,1,Anguilla
6,1,French Territories: New Caledonia
6,1,Haiti
6,1,Seychelles
6,1,Timor-Leste  Dem. Rep. of
6,2,Anguilla
6,2,Brazil
6,2,Seychelles
6,3,Anguilla
6,3,Seychelles
6,4,Dominican Republic
6,4,French Territories: New Caledonia
6,4,Timor-Leste  Dem. Rep. of
7,0,St. Kitts and Nevis
7,1,Turkmenistan
7,2,St. Kitts and Nevis
7,2,Vanuatu
7,3,St. Kitts and Nevis
7,4,Central African Republic
7,4,Vanuatu
8,2,Puerto Rico
9,0,British Indian Ocean Territory
9,2,British Indian Ocean Territory
10,2,Cook Islands
