time step, layer, countries that become infected 
8,4,Germany
8,4,Greenland
8,4,Guyana
8,4,Italy
8,4,Poland
8,4,Romania
8,4,US Pacific Islands
9,0,Cabo Verde
9,0,Vatican
9,1,Cabo Verde
9,2,Switzerland
9,4,Cuba
10,3,Burundi
10,4,Burundi
11,1,Turkmenistan
11,3,Turkmenistan
11,4,Turkmenistan
