time step, layer, countries that become infected 
12,4,Macedonia  FYR
12,4,Marshall Islands  Republic of
12,4,Namibia
12,4,Rwanda
12,4,Serbia  Republic of
12,4,St. Vincent and the Grenadines
12,4,Turkmenistan
13,0,Antigua and Barbuda
13,0,Canada
13,0,Georgia
13,0,Guernsey
13,0,Solomon Islands
13,0,St. Lucia
13,0,Tanzania
13,0,Zambia
13,1,Canada
13,1,China  P.R.: Mainland
13,1,Korea  Republic of
13,1,Malaysia
13,1,Singapore
13,1,Vietnam
13,2,Swaziland
13,2,Uzbekistan
13,3,Botswana
13,3,Cambodia
13,3,China  P.R.: Macao
13,3,India
13,3,Isle of Man
13,3,Korea  Republic of
13,3,Malaysia
13,3,Monaco
13,3,Seychelles
13,3,Solomon Islands
13,3,Trinidad and Tobago
13,3,Vietnam
13,4,Armenia  Republic of
13,4,Korea  Republic of
13,4,Seychelles
14,0,Lithuania
14,1,China  P.R.: Hong Kong
14,1,Fiji
14,1,Lao People's Democratic Republic
14,1,Lithuania
14,1,Mauritius
14,1,Mozambique
14,1,Taiwan Province of China
14,1,Uganda
14,2,China  P.R.: Hong Kong
14,2,Fiji
14,2,Greenland
14,2,Lithuania
14,3,Dominica
14,3,Lithuania
14,3,Maldives
14,3,Mozambique
14,3,Papua New Guinea
14,3,Sri Lanka
14,3,Taiwan Province of China
14,3,Uganda
14,4,Afghanistan  Islamic Republic of
14,4,China  P.R.: Hong Kong
14,4,Dominica
14,4,Lesotho
14,4,Malawi
14,4,Mauritius
14,4,Mozambique
14,4,Taiwan Province of China
14,4,Uganda
15,0,Nepal
15,0,Samoa
15,1,British Indian Ocean Territory
15,1,Samoa
15,2,British Indian Ocean Territory
15,2,Nepal
15,2,Samoa
15,4,Guyana
15,4,Nepal
15,4,Samoa
15,4,US Pacific Islands
15,4,Vanuatu
16,2,Cook Islands
16,2,Puerto Rico
17,2,Tonga
17,4,Tonga
