time step, layer, countries that become infected 
4,4,China  P.R.: Mainland
4,4,Costa Rica
4,4,Curacao & St. Maarten
4,4,Ecuador
4,4,Estonia
4,4,French Territories: New Caledonia
4,4,Greenland
4,4,Haiti
4,4,Indonesia
4,4,Japan
4,4,Korea  Republic of
4,4,Lao People's Democratic Republic
4,4,Lithuania
4,4,Mexico
4,4,Nicaragua
4,4,Panama
4,4,Philippines
4,4,Samoa
4,4,Seychelles
4,4,Solomon Islands
4,4,Suriname
4,4,Taiwan Province of China
4,4,Thailand
4,4,Turkmenistan
4,4,Uruguay
4,4,Venezuela  Republica Bolivariana de
5,0,Anguilla
5,0,China  P.R.: Macao
5,0,Colombia
5,0,Guinea-Bissau
5,0,Honduras
5,1,Anguilla
5,1,Colombia
5,1,Honduras
5,1,Nepal
5,1,Paraguay
5,3,Anguilla
5,3,China  P.R.: Macao
5,3,Colombia
5,4,Benin
5,4,China  P.R.: Macao
5,4,Cuba
5,4,Dominican Republic
5,4,Guinea-Bissau
5,4,Sao Tome and Principe
5,4,Syrian Arab Republic
5,4,Tonga
5,4,Vanuatu
6,0,St. Kitts and Nevis
6,1,British Indian Ocean Territory
6,1,Korea  Democratic People's Rep. of
6,2,Brazil
6,2,Puerto Rico
6,3,St. Kitts and Nevis
6,4,Brazil
8,2,Cook Islands
