time step, layer, countries that become infected 
8,2,Ecuador
8,2,Estonia
8,2,Gambia  The
8,2,Guatemala
8,2,Italy
8,2,Latvia
8,2,Lithuania
8,2,Portugal
8,2,Serbia  Republic of
8,2,Slovak Republic
8,2,Ukraine
8,3,Belgium
8,3,Estonia
8,3,Finland
8,3,Italy
8,3,Latvia
8,3,Netherlands
8,3,Romania
8,3,Sweden
8,3,Ukraine
8,4,Algeria
8,4,Armenia  Republic of
8,4,Belgium
8,4,Bosnia and Herzegovina
8,4,Burundi
8,4,Chad
8,4,Croatia
8,4,Ecuador
8,4,Finland
8,4,French Territories: New Caledonia
8,4,Gambia  The
8,4,Guatemala
8,4,Jersey
8,4,Latvia
8,4,Slovak Republic
8,4,Spain
8,4,US Pacific Islands
9,0,Belarus
9,0,Czech Republic
9,0,Kyrgyz Republic
9,1,Austria
9,1,Czech Republic
9,2,Belarus
9,2,Czech Republic
9,2,Equatorial Guinea
9,2,Greenland
9,3,Austria
9,3,Czech Republic
9,4,Belarus
9,4,Czech Republic
9,4,Equatorial Guinea
9,4,Guyana
9,4,Turkmenistan
9,4,Vatican
10,1,Djibouti
10,2,Cook Islands
10,4,Djibouti
12,0,Cabo Verde
12,1,Cabo Verde
12,4,Cabo Verde
