time step, layer, countries that become infected 
2,4,St. Vincent and the Grenadines
2,4,Thailand
2,4,Tonga
2,4,Uzbekistan
2,4,Vietnam
3,0,Andorra
3,0,Aruba
3,0,Bahrain  Kingdom of
3,0,Brazil
3,0,Cameroon
3,0,Colombia
3,0,Costa Rica
3,0,Cuba
3,0,Cyprus
3,0,Denmark
3,0,Dominican Republic
3,0,Guinea-Bissau
3,0,Honduras
3,0,Isle of Man
3,0,Jamaica
3,0,Kuwait
3,0,Lebanon
3,0,Morocco
3,0,Nicaragua
3,0,Pakistan
3,0,Peru
3,0,Rwanda
3,0,Tajikistan
3,0,United Kingdom
3,0,Vanuatu
3,0,Venezuela  Republica Bolivariana de
3,0,Zambia
3,1,Kuwait
3,1,Timor-Leste  Dem. Rep. of
3,1,United States
3,2,Cote d'Ivoire
3,2,Guinea
3,2,Kuwait
3,2,Niger
3,4,Benin
3,4,Bulgaria
3,4,France
3,4,Niger
3,4,San Marino
3,4,United Arab Emirates
3,4,United States
3,4,Vanuatu
4,0,Antigua and Barbuda
4,0,Belarus
4,0,Bolivia
4,0,Canada
4,0,Chile
4,0,Curacao & St. Maarten
4,0,Ecuador
4,0,Georgia
4,0,Grenada
4,0,Guernsey
4,0,Haiti
4,0,Iceland
4,0,Italy
4,0,Kazakhstan
4,0,Lithuania
4,0,Mauritania
4,0,Poland
4,0,Romania
4,0,Sierra Leone
4,0,Spain
4,0,St. Lucia
4,0,Sweden
4,0,Turks and Caicos Islands
4,0,Ukraine
4,0,Virgin Islands  British
4,1,Albania
4,1,Argentina
4,1,El Salvador
4,1,Germany
4,1,Guatemala
4,1,Iceland
4,1,Ireland
4,1,Israel
4,1,Luxembourg
4,1,Mexico
4,1,Norway
4,1,Sweden
4,1,Turkey
4,2,Bolivia
4,2,Central African Republic
4,2,Luxembourg
4,2,Norway
4,2,Puerto Rico
4,2,Sierra Leone
4,2,Switzerland
4,2,Turks and Caicos Islands
4,3,Chile
4,3,Kazakhstan
4,3,Liechtenstein
4,3,Monaco
4,3,Norway
4,3,Qatar
4,3,Trinidad and Tobago
4,3,Turkey
4,3,US Virgin Islands
4,4,Algeria
4,4,Argentina
4,4,Azerbaijan  Republic of
4,4,Barbados
4,4,Belgium
4,4,Bhutan
4,4,Burkina Faso
4,4,Central African Republic
4,4,Chile
4,4,Congo  Republic of
4,4,Croatia
4,4,Curacao & St. Maarten
4,4,El Salvador
4,4,Ethiopia
4,4,French Territories: French Polynesia
4,4,Georgia
4,4,Grenada
4,4,Guernsey
4,4,Haiti
4,4,Hungary
4,4,Italy
4,4,Kazakhstan
4,4,Liechtenstein
4,4,Luxembourg
4,4,Mauritania
4,4,Moldova
4,4,Montenegro
4,4,Portugal
4,4,Qatar
4,4,Russian Federation
4,4,Senegal
4,4,Slovak Republic
4,4,Spain
4,4,St. Lucia
4,4,Switzerland
4,4,Trinidad and Tobago
4,4,Turks and Caicos Islands
4,4,Ukraine
4,4,Uruguay
5,0,Anguilla
5,0,Austria
5,0,Bermuda
5,0,British Indian Ocean Territory
5,0,Cabo Verde
5,0,Czech Republic
5,0,Estonia
5,0,Finland
5,0,Gabon
5,0,Kosovo  Republic of
5,0,Latvia
5,0,Mali
5,0,St. Kitts and Nevis
5,0,Togo
5,0,Tunisia
5,1,Austria
5,1,Bosnia and Herzegovina
5,1,Chad
5,1,Estonia
5,1,Finland
5,1,Gabon
5,1,Greenland
5,1,Kyrgyz Republic
5,1,Libya
5,1,Paraguay
5,1,Togo
5,1,Tunisia
5,2,Anguilla
5,2,Austria
5,2,Cook Islands
5,2,Estonia
5,2,Finland
5,2,Gabon
5,2,Gibraltar
5,2,Jersey
5,2,Kosovo  Republic of
5,2,Latvia
5,2,Libya
5,2,Mali
5,2,Paraguay
5,2,Togo
5,2,Tunisia
5,3,Austria
5,3,Chad
5,3,Gibraltar
5,3,Jersey
5,3,Kyrgyz Republic
5,3,Macedonia  FYR
5,4,Austria
5,4,Burundi
5,4,Djibouti
5,4,Equatorial Guinea
5,4,Finland
5,4,Gambia  The
5,4,Gibraltar
5,4,Guyana
5,4,Jersey
5,4,Kyrgyz Republic
5,4,Mali
5,4,Netherlands
5,4,Paraguay
5,4,Serbia  Republic of
5,4,Slovenia
5,4,Suriname
5,4,Tunisia
5,4,Turkmenistan
5,4,Vatican
7,0,Armenia  Republic of
7,1,Armenia  Republic of
7,1,Sao Tome and Principe
7,2,Armenia  Republic of
7,4,Armenia  Republic of
7,4,US Pacific Islands
