time step, layer, countries that become infected 
4,4,Togo
4,4,Tunisia
4,4,Turks and Caicos Islands
4,4,Ukraine
4,4,Uruguay
5,0,Burkina Faso
5,0,Cabo Verde
5,0,Estonia
5,0,Finland
5,0,French Territories: New Caledonia
5,0,Gambia  The
5,0,Hungary
5,0,Kyrgyz Republic
5,0,Vatican
5,1,Austria
5,1,Equatorial Guinea
5,1,Greenland
5,1,Guatemala
5,1,Hungary
5,1,Latvia
5,1,Sierra Leone
5,2,Bosnia and Herzegovina
5,2,Estonia
5,2,Gambia  The
5,2,Greenland
5,2,Hungary
5,2,Jersey
5,2,Kosovo  Republic of
5,2,Latvia
5,2,Lithuania
5,2,Paraguay
5,2,Puerto Rico
5,3,Bermuda
5,3,Estonia
5,3,Finland
5,3,Latvia
5,3,Romania
5,4,Bermuda
5,4,Bosnia and Herzegovina
5,4,Cabo Verde
5,4,Djibouti
5,4,Equatorial Guinea
5,4,Finland
5,4,Gambia  The
5,4,Guatemala
5,4,Jersey
5,4,Kyrgyz Republic
5,4,Paraguay
5,4,Romania
5,4,Sao Tome and Principe
5,4,Vatican
6,1,Montenegro
6,1,Turkmenistan
6,2,Cook Islands
6,4,Montenegro
7,4,US Pacific Islands
