time step, layer, countries that become infected 
3,4,Timor-Leste  Dem. Rep. of
3,4,Turks and Caicos Islands
3,4,Vatican
4,0,Algeria
4,0,Angola
4,0,Argentina
4,0,Australia
4,0,Bolivia
4,0,Canada
4,0,Chile
4,0,Cuba
4,0,Egypt
4,0,Gabon
4,0,Iran  Islamic Republic of
4,0,Japan
4,0,Kazakhstan
4,0,Lebanon
4,0,Macedonia  FYR
4,0,Mali
4,0,Moldova
4,0,Morocco
4,0,New Zealand
4,0,Paraguay
4,0,Rwanda
4,0,Singapore
4,0,Solomon Islands
4,0,St. Lucia
4,0,Togo
4,0,US Virgin Islands
4,0,United Arab Emirates
4,0,Uruguay
4,0,West Bank and Gaza
4,1,Algeria
4,1,Argentina
4,1,Benin
4,1,Bolivia
4,1,Burkina Faso
4,1,Cameroon
4,1,Chile
4,1,China  P.R.: Mainland
4,1,Cuba
4,1,Egypt
4,1,Ghana
4,1,Guinea
4,1,Iran  Islamic Republic of
4,1,Japan
4,1,Kenya
4,1,Kuwait
4,1,Lebanon
4,1,Macedonia  FYR
4,1,Malaysia
4,1,Mali
4,1,Moldova
4,1,Myanmar
4,1,New Zealand
4,1,Niger
4,1,Peru
4,1,Sierra Leone
4,1,Sudan
4,1,Taiwan Province of China
4,1,Uganda
4,1,Virgin Islands  British
4,1,Yemen  Republic of
4,2,Greenland
4,2,India
4,2,Iraq
4,2,Lao People's Democratic Republic
4,2,Myanmar
4,2,Peru
4,2,US Virgin Islands
4,2,United States
4,3,Algeria
4,3,Belarus
4,3,Bolivia
4,3,Iraq
4,3,Lebanon
4,3,Libya
4,3,Moldova
4,3,New Zealand
4,3,Niger
4,3,Norway
4,3,Pakistan
4,3,Uruguay
4,4,Algeria
4,4,Angola
4,4,Argentina
4,4,Bhutan
4,4,Burkina Faso
4,4,Cameroon
4,4,Cote d'Ivoire
4,4,Egypt
4,4,Iran  Islamic Republic of
4,4,Lebanon
4,4,Liberia
4,4,Macedonia  FYR
4,4,Mali
4,4,Moldova
4,4,Morocco
4,4,Namibia
4,4,Niger
4,4,Paraguay
4,4,Rwanda
4,4,Togo
4,4,West Bank and Gaza
5,0,Antigua and Barbuda
5,0,Brunei Darussalam
5,0,Cambodia
5,0,French Territories: French Polynesia
5,0,Israel
5,0,Monaco
5,0,Samoa
5,0,Syrian Arab Republic
5,0,Zambia
5,1,Brunei Darussalam
5,1,Cambodia
5,1,Cayman Islands
5,1,China  P.R.: Hong Kong
5,1,French Territories: French Polynesia
5,1,Haiti
5,1,Lesotho
5,1,Malawi
5,1,Saudi Arabia
5,1,Syrian Arab Republic
5,1,Trinidad and Tobago
5,1,Zambia
5,2,Afghanistan  Islamic Republic of
5,2,Bahrain  Kingdom of
5,2,Brunei Darussalam
5,2,Cayman Islands
5,2,China  P.R.: Macao
5,2,Ecuador
5,2,Haiti
5,2,Israel
5,2,Korea  Republic of
5,2,Malawi
5,2,Mauritius
5,2,Monaco
5,2,Mozambique
5,2,Nepal
5,2,Papua New Guinea
5,2,Saudi Arabia
5,2,Swaziland
5,2,Trinidad and Tobago
5,2,Zambia
5,3,Chad
5,3,Monaco
5,3,Saudi Arabia
5,3,Syrian Arab Republic
5,4,Afghanistan  Islamic Republic of
5,4,Bahrain  Kingdom of
5,4,Botswana
5,4,Chad
5,4,Ecuador
5,4,French Territories: French Polynesia
5,4,Guyana
5,4,Israel
5,4,Korea  Republic of
5,4,Malawi
5,4,Saudi Arabia
5,4,Swaziland
6,0,Madagascar
6,0,Maldives
6,0,Sri Lanka
6,1,Fiji
6,1,Madagascar
6,1,Sri Lanka
6,2,Madagascar
6,2,Sri Lanka
6,2,Tonga
6,3,Sri Lanka
6,4,Fiji
6,4,Madagascar
6,4,Maldives
6,4,Sri Lanka
6,4,Vanuatu
8,2,Cook Islands
8,2,Puerto Rico
9,4,US Pacific Islands
