time step, layer, countries that become infected 
4,0,St. Kitts and Nevis
4,0,United Kingdom
4,1,Albania
4,1,Austria
4,1,Bosnia and Herzegovina
4,1,Estonia
4,1,Gabon
4,1,Georgia
4,1,Greenland
4,1,Jersey
4,1,Libya
4,1,Paraguay
4,1,Sierra Leone
4,1,United Kingdom
4,2,Albania
4,2,Austria
4,2,Bosnia and Herzegovina
4,2,Cook Islands
4,2,Hungary
4,2,Jersey
4,2,Lithuania
4,2,Paraguay
4,2,Russian Federation
4,2,United Kingdom
4,3,Austria
4,3,Estonia
4,3,Hungary
4,3,Isle of Man
4,3,Italy
4,3,Lithuania
4,3,Poland
4,3,United Kingdom
4,4,Albania
4,4,Armenia  Republic of
4,4,Bosnia and Herzegovina
4,4,Congo  Democratic Republic of
4,4,Georgia
4,4,Isle of Man
4,4,Jersey
4,4,Libya
4,4,Montenegro
4,4,Paraguay
4,4,Sao Tome and Principe
4,4,Slovenia
4,4,Tunisia
4,4,Vatican
5,0,Cabo Verde
5,1,Kosovo  Republic of
5,2,Kosovo  Republic of
5,3,Kosovo  Republic of
5,4,Bhutan
5,4,Cabo Verde
5,4,Togo
5,4,US Pacific Islands
6,0,Turkmenistan
6,1,Chad
