Country,Eigenvector centrality
Pakistan,3.876776035602362e-05
Jamaica,3.1162022193409244e-05
Croatia,3.0432952971220778e-05
Ghana,3.016921171940869e-05
Afghanistan  Islamic Republic of,3.0097915755459304e-05
Romania,2.379600813253557e-05
Haiti,2.3769807960836408e-05
Lithuania,2.351888302519981e-05
Belarus,2.3448889540400764e-05
Cambodia,2.264651287266562e-05
Nicaragua,2.176289663634995e-05
Uzbekistan,2.0524541176587442e-05
Algeria,2.0347739660368494e-05
Mozambique,2.0289846912554933e-05
St. Lucia,1.94760669155113e-05
Sri Lanka,1.9417270760236284e-05
Ethiopia,1.8819238260868467e-05
Lao People's Democratic Republic,1.8576398853178143e-05
Iraq,1.8123984606213536e-05
Uganda,1.8017086864257944e-05
Suriname,1.7318377860216538e-05
Zambia,1.6787515590511746e-05
Nepal,1.59007516441667e-05
Seychelles,1.5858089292418955e-05
Macedonia  FYR,1.5661791823941364e-05
Tanzania,1.3647891054421193e-05
Samoa,1.1621696687854545e-05
Cook Islands,9.905465651119044e-06
Aruba,9.80404453547368e-06
Antigua and Barbuda,8.419633635803257e-06
Guyana,7.731889826409395e-06
Serbia  Republic of,7.339043949397993e-06
Iran  Islamic Republic of,7.107511672174948e-06
Georgia,7.085974986327451e-06
Turks and Caicos Islands,6.7291092754596614e-06
US Virgin Islands,6.598033961385408e-06
Cameroon,5.884593669794616e-06
Kosovo  Republic of,5.873114049022268e-06
Cote d'Ivoire,4.744383546908777e-06
French Territories: French Polynesia,4.5823750302451845e-06
Gabon,4.24187376482464e-06
Swaziland,4.049944316395166e-06
Zimbabwe,4.032954911404031e-06
Grenada,3.982571129850404e-06
Dominica,3.7742855017436075e-06
Armenia  Republic of,3.4489544676755855e-06
Bhutan,3.361629704250427e-06
Mongolia,3.2780808861993805e-06
St. Vincent and the Grenadines,2.9432558700465466e-06
Senegal,2.6465217322695865e-06
Kyrgyz Republic,2.478162711436822e-06
Madagascar,2.130421186887654e-06
Albania,1.9366043246527878e-06
Cuba,1.6272996836879317e-06
Moldova,1.6180157341953717e-06
West Bank and Gaza,1.3715158367286082e-06
Djibouti,1.3254561985597539e-06
Syrian Arab Republic,1.2546072579280396e-06
Bosnia and Herzegovina,1.1233402689221498e-06
Timor-Leste  Dem. Rep. of,1.0579030093221862e-06
Turkmenistan,1.0279879394282168e-06
French Territories: New Caledonia,9.041830784750384e-07
Papua New Guinea,8.858277871819756e-07
Yemen  Republic of,8.785239394915962e-07
Congo  Republic of,8.497759112178726e-07
Gambia  The,8.41905215347715e-07
Malawi,8.316174941776057e-07
Sierra Leone,8.247346299310759e-07
Fiji,8.234495985431561e-07
Sudan,8.134761048601476e-07
Solomon Islands,7.02997276568973e-07
Mali,6.438193178815597e-07
Rwanda,6.367913736796733e-07
Congo  Democratic Republic of,5.90450679083024e-07
US Pacific Islands,5.851660355953164e-07
San Marino,5.12275680707824e-07
Togo,4.508729465494037e-07
Lesotho,4.077056301939501e-07
Guinea,3.456869888059672e-07
Mauritania,2.7432936796666743e-07
Montenegro,2.64185931163729e-07
Vanuatu,2.6417496915798466e-07
Vatican,2.3461454217829524e-07
Chad,2.2362012701076168e-07
Tajikistan,2.0029485555517455e-07
Cabo Verde,1.6053451740210734e-07
Equatorial Guinea,1.4162531013165665e-07
Niger,1.23433532908194e-07
Benin,1.1895116991499377e-07
Burkina Faso,1.1574950469818777e-07
Myanmar,1.1384277912520129e-07
Maldives,8.654907213043057e-08
Tonga,7.982312663358511e-08
Burundi,4.007733482317926e-08
Greenland,2.3176220322204748e-08
Central African Republic,1.963900746916356e-08
Guinea-Bissau,1.2593854786402297e-08
Puerto Rico,5.349415316737128e-09
Sao Tome and Principe,3.4171963581247585e-09
Korea  Democratic People's Rep. of,1.3309966727738184e-09
British Indian Ocean Territory,2.2277183986204388e-10
Curacao,5.212976910547466e-23
Netherlands Antilles,5.212976910547466e-23
Sint Maarten,5.212976910547466e-23
American Samoa,5.212976910547466e-23
