Country,PageRank centrality
Puerto Rico,0.00148520191051
Ecuador,0.00147755547473
Gambia  The,0.0014471765084
Lebanon,0.00143025872419
Jamaica,0.00141840978505
Botswana,0.00140497445305
Bolivia,0.00139405021677
Libya,0.0013892006153
Grenada,0.00136048318526
US Virgin Islands,0.00133955404158
Guyana,0.00132023224386
Djibouti,0.00130242094014
Lesotho,0.00127364777854
Antigua and Barbuda,0.00125787337067
Kuwait,0.00123930430323
Netherlands Antilles,0.00122096766077
Nicaragua,0.00121574369462
Burkina Faso,0.00121527607804
Vanuatu,0.00118734190305
Bhutan,0.00118593134008
West Bank and Gaza,0.00116427355631
Timor-Leste  Dem. Rep. of,0.00113863827272
Burundi,0.00113093896673
Haiti,0.00112395119731
Anguilla,0.00110921080677
Andorra,0.00110721396427
Monaco,0.00109656370641
Guinea-Bissau,0.00109189210677
Suriname,0.00108411491474
Kosovo  Republic of,0.00107193518336
Sint Maarten,0.00107030449458
St. Kitts and Nevis,0.00105890968185
US Pacific Islands,0.00105537283188
Samoa,0.00105227437303
Cuba,0.0010517925822
Dominica,0.00101890902684
Brunei Darussalam,0.000996364735832
Tonga,0.000980417696199
Cook Islands,0.000966662381278
Vatican,0.000898607841921
British Indian Ocean Territory,0.000876085571113
American Samoa,0.000869792962536
Chad,0.000819372628048
Curacao & St. Maarten,0.000743914732254
