Country,Eigenvector centrality
Guinea,1.68697746799e-06
Montenegro,1.47480540165e-06
Fiji,1.34651551081e-06
Gambia  The,1.21421186714e-06
Timor-Leste  Dem. Rep. of,1.07805472954e-06
Burkina Faso,1.01843680076e-06
Vanuatu,8.20657848873e-07
San Marino,7.80579003993e-07
US Pacific Islands,6.09796136582e-07
Djibouti,5.96362374343e-07
British Indian Ocean Territory,4.34820652559e-07
Solomon Islands,3.95981012036e-07
Equatorial Guinea,3.8711268328e-07
Mali,3.62879772626e-07
Benin,3.40045481048e-07
Togo,3.32380329565e-07
Cabo Verde,3.10095294196e-07
US Virgin Islands,2.8511953288e-07
Maldives,2.57139718402e-07
Vatican,2.06980999991e-07
Puerto Rico,1.84688216415e-07
Chad,1.77238868846e-07
Central African Republic,1.45778387667e-07
Burundi,9.71667846632e-08
Tajikistan,8.48574406291e-08
Greenland,7.94200096615e-08
Myanmar,7.78069886572e-08
Guinea-Bissau,2.60025431871e-08
Tonga,2.10973266491e-08
Korea  Democratic People's Rep. of,1.5016933566e-08
Sao Tome and Principe,6.87025500607e-09
Sint Maarten,0.0
Curacao,0.0
